variable,source,line,time,iter,latency,data_source,cpu,node,index,map3D,xidx,yidx,zidx
m_z,LULESH_OMP.cc,963,770924,854,32,0,29,1,32862,0,0,0,0
m_x,LULESH_OMP.cc,961,770944,854,42,0,29,1,32358,0,0,0,0
m_fz,LULESH_OMP.cc,1704,771113,854,26,103,21,1,23635,0,0,0,0
m_xd,LULESH_OMP.cc,2056,771191,854,49,103,22,0,23982,0,0,0,0
m_zd,LULESH_OMP.cc,2058,771204,854,21,102,9,1,10074,0,0,0,0
m_x,LULESH_OMP.cc,2035,771230,854,225,3,9,1,10606,0,0,0,0
m_x,LULESH_OMP.cc,2035,771238,854,30,131,18,0,20430,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,771286,854,56,3,25,1,24605,1,29,0,24
m_delv_eta,LULESH_OMP.cc,2318,771305,854,22,3,4,0,4902,1,6,25,4
m_vnew,LULESH_OMP.cc,2387,771307,854,30,131,20,0,21354,1,10,27,20
m_p,LULESH_OMP.cc,2693,771333,854,61,32,5,1,6142,1,30,31,5
m_arealg,LULESH_OMP.cc,2921,771401,855,280,100,29,1,29696,1,0,0,29
m_x,LULESH_OMP.cc,961,771419,855,26,101,22,0,23968,0,0,0,0
m_x,LULESH_OMP.cc,961,771435,855,22,2,6,0,8086,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,994,771465,855,322,25,4,0,4496,0,0,0,0
m_x,LULESH_OMP.cc,1038,771509,855,43,103,7,1,9270,0,0,0,0
m_x,LULESH_OMP.cc,2035,771703,855,23,129,0,0,212,0,0,0,0
m_x,LULESH_OMP.cc,2035,771715,855,52,4,4,0,5929,0,0,0,0
m_y,LULESH_OMP.cc,2036,771722,855,23,1,9,1,11549,0,0,0,0
m_x,LULESH_OMP.cc,2035,771732,855,30,23,2,0,2917,0,0,0,0
m_xd,LULESH_OMP.cc,2056,771735,855,45,0,13,1,15070,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,771805,855,97,3,21,1,23470,1,14,29,22
m_x,LULESH_OMP.cc,961,771919,856,44,0,30,0,33822,0,0,0,0
m_x,LULESH_OMP.cc,961,771927,856,40,0,9,1,10070,0,0,0,0
m_z,LULESH_OMP.cc,2037,772190,856,45,4,23,1,25089,0,0,0,0
m_xd,LULESH_OMP.cc,2056,772190,856,47,100,13,1,14198,0,0,0,0
m_x,LULESH_OMP.cc,2035,772190,856,23,129,6,0,6547,0,0,0,0
m_x,LULESH_OMP.cc,2035,772194,856,23,23,8,0,8789,0,0,0,0
m_x,LULESH_OMP.cc,2035,772202,856,30,25,18,0,19829,0,0,0,0
m_x,LULESH_OMP.cc,2035,772217,856,48,104,2,0,2686,0,0,0,0
m_x,LULESH_OMP.cc,2035,772230,856,23,23,6,0,7235,0,0,0,0
m_x,LULESH_OMP.cc,2035,772240,856,232,101,15,1,17305,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,772269,856,23,103,21,1,21916,1,28,12,21
m_vdov,LULESH_OMP.cc,2374,772302,856,30,25,24,0,25269,1,21,21,24
m_x,LULESH_OMP.cc,961,772418,857,47,0,6,0,7710,0,0,0,0
m_x,LULESH_OMP.cc,961,772422,857,30,129,2,0,2334,0,0,0,0
m_z,LULESH_OMP.cc,963,772439,857,50,4,22,0,24646,0,0,0,0
m_x,LULESH_OMP.cc,961,772451,857,40,0,22,0,24950,0,0,0,0
m_x,LULESH_OMP.cc,961,772452,857,44,4,23,1,26134,0,0,0,0
m_x,LULESH_OMP.cc,2035,772692,857,251,0,14,0,16494,0,0,0,0
m_x,LULESH_OMP.cc,2035,772693,857,21,2,0,0,1222,0,0,0,0
m_xd,LULESH_OMP.cc,2056,772693,857,43,100,0,0,1230,0,0,0,0
m_x,LULESH_OMP.cc,2035,772698,857,30,23,8,0,8956,0,0,0,0
m_xd,LULESH_OMP.cc,2056,772711,857,228,100,5,1,6014,0,0,0,0
m_x,LULESH_OMP.cc,2035,772728,857,23,129,2,0,2973,0,0,0,0
m_vnew,LULESH_OMP.cc,2802,772820,857,27,102,10,0,11174,1,6,29,10
m_ss,LULESH_OMP.cc,2910,772901,858,27,2,20,0,20902,1,6,13,20
m_x,LULESH_OMP.cc,2035,773187,858,374,100,24,0,27225,0,0,0,0
m_x,LULESH_OMP.cc,2035,773195,858,215,0,25,1,28470,0,0,0,0
m_x,LULESH_OMP.cc,2035,773221,858,30,25,4,0,4911,0,0,0,0
m_xd,LULESH_OMP.cc,2056,773231,858,238,103,22,0,24734,0,0,0,0
m_xd,LULESH_OMP.cc,2056,773232,858,213,103,18,0,20430,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,773308,858,30,131,14,0,14169,1,25,26,13
m_x,LULESH_OMP.cc,961,773419,859,47,0,20,0,21854,0,0,0,0
m_x,LULESH_OMP.cc,961,773452,859,48,100,25,1,29286,0,0,0,0
m_y,LULESH_OMP.cc,1043,773497,859,34,0,30,0,32846,0,0,0,0
m_x,LULESH_OMP.cc,2035,773705,859,249,100,30,0,32910,0,0,0,0
m_x,LULESH_OMP.cc,2035,773735,859,249,103,26,0,30142,0,0,0,0
m_lxip,LULESH_OMP.cc,2294,773802,859,203,100,2,0,2684,1,28,19,2
m_delv_eta,LULESH_OMP.cc,2380,773810,859,21,2,4,0,5019,1,27,28,4
m_delv,LULESH_OMP.cc,2687,773834,859,35,100,9,1,9750,1,22,16,9
m_matElemlist,LULESH_OMP.cc,2750,773877,860,42,0,23,1,23676,1,28,3,23
m_arealg,LULESH_OMP.cc,2921,773908,860,250,103,14,0,15358,1,30,31,14
m_x,LULESH_OMP.cc,961,773928,860,32,0,20,0,22038,0,0,0,0
m_v,LULESH_OMP.cc,1621,774015,860,21,103,6,0,6933,1,21,24,6
m_nodelist,LULESH_OMP.cc,1454,774044,860,34,100,10,0,84956,1,27,11,10
m_xd,LULESH_OMP.cc,2056,774241,860,250,100,8,0,9614,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,774290,860,53,104,2,0,2278,1,6,7,2
m_vdov,LULESH_OMP.cc,2374,774293,860,42,104,18,0,18734,1,14,9,18
m_x,LULESH_OMP.cc,961,774424,861,47,104,6,0,6694,0,0,0,0
m_x,LULESH_OMP.cc,961,774440,861,41,1,14,0,16934,0,0,0,0
m_v,LULESH_OMP.cc,1621,774501,861,32,103,6,0,6414,1,14,8,6
m_xd,LULESH_OMP.cc,2056,774728,861,370,0,25,1,27998,0,0,0,0
m_xd,LULESH_OMP.cc,2056,774730,861,47,100,21,1,23710,0,0,0,0
m_x,LULESH_OMP.cc,2035,774735,861,23,129,4,0,6226,0,0,0,0
m_x,LULESH_OMP.cc,2035,774736,861,30,25,6,0,7362,0,0,0,0
m_xd,LULESH_OMP.cc,2056,774748,861,25,102,6,0,7613,0,0,0,0
m_yd,LULESH_OMP.cc,2181,774778,861,39,104,29,1,33550,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,774787,861,23,129,10,0,10325,1,21,2,10
m_vdov,LULESH_OMP.cc,2374,774805,861,37,25,18,0,19232,1,0,25,18
m_elemBC,LULESH_OMP.cc,2281,774806,861,34,100,6,0,7036,1,28,27,6
m_volo,LULESH_OMP.cc,2387,774807,861,22,103,20,0,21405,1,29,28,20
m_x,LULESH_OMP.cc,961,774927,862,44,4,5,1,6878,0,0,0,0
m_x,LULESH_OMP.cc,2035,775234,862,23,129,6,0,7260,0,0,0,0
m_x,LULESH_OMP.cc,2035,775247,862,23,129,2,0,4223,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,775291,862,30,25,20,0,20630,1,22,4,20
m_vdov,LULESH_OMP.cc,2374,775297,862,23,129,0,0,309,1,21,9,0
m_x,LULESH_OMP.cc,961,775419,863,86,23,15,1,16335,0,0,0,0
m_z,LULESH_OMP.cc,963,775434,863,29,103,7,1,9150,0,0,0,0
m_x,LULESH_OMP.cc,961,775439,863,43,0,25,1,27814,0,0,0,0
m_x,LULESH_OMP.cc,961,775450,863,53,4,5,1,6342,0,0,0,0
m_x,LULESH_OMP.cc,961,775455,863,46,0,9,1,10822,0,0,0,0
m_fz,LULESH_OMP.cc,1704,775614,863,23,3,26,0,30166,0,0,0,0
m_x,LULESH_OMP.cc,2035,775697,863,248,100,18,0,20862,0,0,0,0
m_x,LULESH_OMP.cc,2035,775715,863,23,23,16,0,17888,0,0,0,0
m_x,LULESH_OMP.cc,2035,775740,863,30,131,18,0,20502,0,0,0,0
m_y,LULESH_OMP.cc,2148,775763,863,24,2,18,0,19823,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,775784,863,42,4,18,0,18526,1,30,2,18
m_delv_zeta,LULESH_OMP.cc,2381,775792,863,23,2,14,0,14750,1,30,12,14
m_x,LULESH_OMP.cc,961,775941,864,39,1,13,1,16086,0,0,0,0
m_nodelist,LULESH_OMP.cc,1023,776009,864,51,23,6,0,54992,1,26,22,6
m_xd,LULESH_OMP.cc,2056,776208,864,51,103,10,0,12398,0,0,0,0
m_x,LULESH_OMP.cc,2035,776213,864,51,4,16,0,17966,0,0,0,0
m_x,LULESH_OMP.cc,2035,776223,864,37,131,18,0,20267,0,0,0,0
m_x,LULESH_OMP.cc,2035,776227,864,266,3,6,0,8398,0,0,0,0
m_x,LULESH_OMP.cc,2035,776240,864,23,129,2,0,3178,0,0,0,0
m_p,LULESH_OMP.cc,2693,776329,864,50,4,5,1,5158,1,6,1,5
m_x,LULESH_OMP.cc,961,776433,865,39,4,18,0,21158,0,0,0,0
m_y,LULESH_OMP.cc,1043,776489,865,40,1,13,1,14191,0,0,0,0
m_yd,LULESH_OMP.cc,1470,776557,865,43,1,10,0,11622,0,0,0,0
m_z,LULESH_OMP.cc,2037,776729,865,22,2,24,0,27995,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2381,776803,865,22,102,21,1,22429,1,29,28,21
m_y,LULESH_OMP.cc,962,776918,866,22,3,4,0,5506,0,0,0,0
m_x,LULESH_OMP.cc,961,776924,866,41,3,20,0,22022,0,0,0,0
m_x,LULESH_OMP.cc,961,776932,866,50,0,13,1,15710,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,776970,866,312,23,10,0,88060,1,31,23,10
m_x,LULESH_OMP.cc,2035,777203,866,30,131,20,0,22041,0,0,0,0
m_xd,LULESH_OMP.cc,2056,777208,866,42,4,9,1,10238,0,0,0,0
m_x,LULESH_OMP.cc,2035,777209,866,23,23,16,0,17814,0,0,0,0
m_xd,LULESH_OMP.cc,2056,777214,866,274,0,20,0,22254,0,0,0,0
m_x,LULESH_OMP.cc,2035,777218,866,232,100,4,0,4910,0,0,0,0
m_x,LULESH_OMP.cc,2035,777232,866,30,131,2,0,2950,0,0,0,0
m_yd,LULESH_OMP.cc,2182,777267,866,22,103,10,0,12346,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,777268,866,29,103,24,0,24949,1,21,11,24
m_vdov,LULESH_OMP.cc,2374,777286,866,30,131,4,0,4189,1,29,2,4
m_vdov,LULESH_OMP.cc,2374,777292,866,22,102,23,1,23967,1,31,12,23
m_x,LULESH_OMP.cc,961,777428,867,40,0,0,0,1334,0,0,0,0
m_x,LULESH_OMP.cc,2035,777688,867,47,0,18,0,19637,0,0,0,0
m_x,LULESH_OMP.cc,2035,777729,867,24,1,25,1,28005,0,0,0,0
m_x,LULESH_OMP.cc,2035,777733,867,31,131,20,0,22553,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,777805,867,21,103,20,0,21330,1,18,26,20
m_x,LULESH_OMP.cc,961,777918,868,39,3,10,0,12054,0,0,0,0
m_x,LULESH_OMP.cc,961,777948,868,39,104,6,0,7358,0,0,0,0
m_yd,LULESH_OMP.cc,1470,778030,868,52,1,22,0,24190,0,0,0,0
m_x,LULESH_OMP.cc,2035,778194,868,23,129,0,0,154,0,0,0,0
m_x,LULESH_OMP.cc,2035,778194,868,24,23,16,0,17623,0,0,0,0
m_x,LULESH_OMP.cc,2035,778197,868,44,104,26,0,28574,0,0,0,0
m_z,LULESH_OMP.cc,2037,778205,868,21,3,31,1,35246,0,0,0,0
m_x,LULESH_OMP.cc,2035,778212,868,232,101,30,0,34270,0,0,0,0
m_zd,LULESH_OMP.cc,2058,778221,868,21,2,10,0,12635,0,0,0,0
m_z,LULESH_OMP.cc,2037,778243,868,34,103,22,0,26077,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2380,778284,868,22,3,31,1,32086,1,22,10,31
m_p,LULESH_OMP.cc,2693,778326,868,207,1,14,0,14598,1,6,8,14
m_x,LULESH_OMP.cc,961,778434,869,22,103,6,0,8185,0,0,0,0
m_y,LULESH_OMP.cc,1043,778484,869,48,1,16,0,17458,0,0,0,0
m_yd,LULESH_OMP.cc,1744,778670,869,34,3,24,0,27046,0,0,0,0
m_x,LULESH_OMP.cc,2035,778700,869,30,131,18,0,19943,0,0,0,0
m_xd,LULESH_OMP.cc,2056,778733,869,375,0,13,1,16278,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,778776,869,29,103,18,0,19445,1,21,31,18
m_vdov,LULESH_OMP.cc,2374,778786,869,30,25,14,0,14669,1,13,10,14
m_delv_zeta,LULESH_OMP.cc,2381,778796,869,22,102,9,1,10144,1,0,29,9
m_delx_zeta,LULESH_OMP.cc,2381,778799,869,22,103,4,0,5026,1,2,29,4
m_x,LULESH_OMP.cc,961,778940,870,39,104,26,0,30238,0,0,0,0
m_x,LULESH_OMP.cc,2035,779190,870,222,3,9,1,10982,0,0,0,0
m_x,LULESH_OMP.cc,2035,779200,870,23,23,10,0,11125,0,0,0,0
m_x,LULESH_OMP.cc,2035,779220,870,53,101,5,1,6110,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,779298,870,372,103,5,1,5790,1,30,20,5
m_delv_zeta,LULESH_OMP.cc,2353,779307,870,48,103,23,1,25598,1,30,31,24
m_vdov,LULESH_OMP.cc,2374,779310,870,30,131,30,0,31733,1,21,31,30
m_x,LULESH_OMP.cc,961,779437,871,44,23,25,1,27828,0,0,0,0
m_fx,LULESH_OMP.cc,1575,779593,871,48,3,5,1,6166,0,0,0,0
m_xd,LULESH_OMP.cc,2056,779691,871,56,4,15,1,16342,0,0,0,0
m_z,LULESH_OMP.cc,2037,779692,871,276,0,4,0,4374,0,0,0,0
m_x,LULESH_OMP.cc,2035,779709,871,45,104,31,1,34108,0,0,0,0
m_x,LULESH_OMP.cc,2035,779716,871,23,23,22,0,24391,0,0,0,0
m_xd,LULESH_OMP.cc,2056,779727,871,21,3,10,0,11519,0,0,0,0
m_xd,LULESH_OMP.cc,2056,779738,871,22,2,7,1,8537,0,0,0,0
m_xd,LULESH_OMP.cc,2056,779748,871,40,101,20,0,23886,0,0,0,0
m_xd,LULESH_OMP.cc,2056,779750,871,42,3,18,0,21758,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,779789,871,43,131,10,0,10387,1,19,4,10
m_elemBC,LULESH_OMP.cc,2281,779790,871,198,100,0,0,140,1,12,4,0
m_delx_zeta,LULESH_OMP.cc,2381,779809,871,48,101,24,0,25462,1,22,27,24
m_v,LULESH_OMP.cc,2044,780240,872,48,4,24,0,25366,1,22,24,24
m_delv,LULESH_OMP.cc,2687,780334,872,21,1,6,0,7110,1,6,30,6
m_x,LULESH_OMP.cc,961,780439,873,44,25,31,1,34296,0,0,0,0
m_x,LULESH_OMP.cc,961,780439,873,39,100,30,0,34302,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,780591,873,431,22,21,1,173508,1,24,5,21
m_x,LULESH_OMP.cc,2035,780698,873,32,131,14,0,15354,0,0,0,0
m_x,LULESH_OMP.cc,2035,780702,873,255,103,20,0,23086,0,0,0,0
m_xd,LULESH_OMP.cc,2056,780710,873,261,0,14,0,16654,0,0,0,0
m_xd,LULESH_OMP.cc,2056,780710,873,639,0,18,0,19950,0,0,0,0
m_x,LULESH_OMP.cc,2035,780710,873,30,129,22,0,24259,0,0,0,0
m_xd,LULESH_OMP.cc,2056,780731,873,34,0,8,0,10510,0,0,0,0
m_x,LULESH_OMP.cc,2035,780743,873,30,131,18,0,20483,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2288,780788,873,23,3,29,1,29701,1,5,0,29
m_matElemlist,LULESH_OMP.cc,2280,780791,873,28,103,2,0,2166,1,22,3,2
m_vdov,LULESH_OMP.cc,2374,780796,873,30,25,20,0,20819,1,19,10,20
m_elemBC,LULESH_OMP.cc,2281,780810,873,21,3,20,0,21343,1,31,26,20
m_vdov,LULESH_OMP.cc,2374,780810,873,30,131,24,0,25405,1,29,25,24
m_xd,LULESH_OMP.cc,2056,781186,874,352,0,25,1,27270,0,0,0,0
m_xd,LULESH_OMP.cc,2056,781195,874,240,0,25,1,28518,0,0,0,0
m_x,LULESH_OMP.cc,2035,781198,874,50,3,23,1,25292,0,0,0,0
m_x,LULESH_OMP.cc,2035,781221,874,23,23,4,0,4968,0,0,0,0
m_x,LULESH_OMP.cc,2035,781244,874,23,23,10,0,11837,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,781290,874,22,101,15,1,15735,1,23,11,15
m_matElemlist,LULESH_OMP.cc,2750,781370,875,35,100,21,1,21612,1,12,3,21
m_x,LULESH_OMP.cc,961,781434,875,43,100,2,0,2662,0,0,0,0
m_xd,LULESH_OMP.cc,2056,781686,875,44,104,13,1,14270,0,0,0,0
m_x,LULESH_OMP.cc,2035,781688,875,23,23,8,0,8825,0,0,0,0
m_x,LULESH_OMP.cc,2035,781693,875,45,4,24,0,26326,0,0,0,0
m_x,LULESH_OMP.cc,2035,781730,875,23,129,10,0,11716,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,781787,875,36,100,10,0,9470,1,30,7,9
m_vdov,LULESH_OMP.cc,2374,781800,875,30,131,30,0,31465,1,9,23,30
m_vdov,LULESH_OMP.cc,2374,781800,875,30,131,0,0,701,1,29,21,0
m_elemMass,LULESH_OMP.cc,1447,782043,876,22,103,5,1,5544,1,8,13,5
m_x,LULESH_OMP.cc,2035,782193,876,30,25,0,0,1157,0,0,0,0
m_x,LULESH_OMP.cc,2035,782234,876,23,129,16,0,19319,0,0,0,0
m_x,LULESH_OMP.cc,2035,782243,876,23,129,4,0,5290,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,782307,876,49,4,8,0,9054,1,30,26,8
m_y,LULESH_OMP.cc,962,782425,877,34,25,13,1,14339,0,0,0,0
m_x,LULESH_OMP.cc,961,782426,877,48,103,0,0,150,0,0,0,0
m_z,LULESH_OMP.cc,963,782446,877,32,0,4,0,5078,0,0,0,0
m_y,LULESH_OMP.cc,962,782456,877,24,101,14,0,17334,0,0,0,0
m_z,LULESH_OMP.cc,1764,782689,877,42,1,18,0,20654,0,0,0,0
m_volo,LULESH_OMP.cc,2042,782706,877,21,103,6,0,6364,1,28,6,6
m_x,LULESH_OMP.cc,2035,782707,877,30,131,18,0,20968,0,0,0,0
m_yd,LULESH_OMP.cc,2057,782708,877,25,3,7,1,7934,0,0,0,0
m_x,LULESH_OMP.cc,2035,782717,877,23,129,2,0,3739,0,0,0,0
m_x,LULESH_OMP.cc,2035,782729,877,244,103,25,1,29086,0,0,0,0
m_xd,LULESH_OMP.cc,2056,782748,877,47,100,8,0,10750,0,0,0,0
m_lzetam,LULESH_OMP.cc,2347,782811,877,23,1,6,0,7004,1,28,26,6
m_vdov,LULESH_OMP.cc,2374,782814,877,30,131,6,0,7131,1,27,30,6
m_matElemlist,LULESH_OMP.cc,2908,782907,878,122,25,31,1,31744,1,0,0,31
m_x,LULESH_OMP.cc,2035,783226,878,23,23,10,0,11363,0,0,0,0
m_x,LULESH_OMP.cc,2035,783244,878,21,1,4,0,6278,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,783270,878,31,103,30,0,30805,1,21,2,30
m_delv_xi,LULESH_OMP.cc,2379,783299,878,31,131,10,0,10547,1,19,9,10
m_x,LULESH_OMP.cc,961,783422,879,77,23,31,1,33759,0,0,0,0
m_x,LULESH_OMP.cc,961,783433,879,47,3,18,0,20982,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,783560,879,35,100,14,0,119708,1,19,19,14
m_x,LULESH_OMP.cc,2035,783710,879,30,131,16,0,17702,0,0,0,0
m_xd,LULESH_OMP.cc,2056,783753,879,232,100,22,0,25006,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,783797,879,23,129,0,0,226,1,2,7,0
m_vdov,LULESH_OMP.cc,2374,783810,879,29,131,24,0,25330,1,18,23,24
m_elemBC,LULESH_OMP.cc,2281,783811,879,50,4,6,0,7084,1,12,29,6
m_vdov,LULESH_OMP.cc,2374,783811,879,21,3,10,0,11173,1,5,29,10
m_v,LULESH_OMP.cc,2824,783831,879,45,4,14,0,14918,1,6,18,14
m_matElemlist,LULESH_OMP.cc,2750,783880,880,44,0,23,1,23564,1,12,0,23
m_x,LULESH_OMP.cc,961,783928,880,40,0,0,0,1166,0,0,0,0
m_x,LULESH_OMP.cc,961,783938,880,48,100,13,1,15590,0,0,0,0
m_z,LULESH_OMP.cc,963,783946,880,41,103,16,0,19078,0,0,0,0
m_x,LULESH_OMP.cc,961,783950,880,43,3,7,1,8302,0,0,0,0
m_x,LULESH_OMP.cc,1032,784025,880,65,129,10,0,11769,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,784067,880,46,104,23,1,193788,1,31,20,23
m_x,LULESH_OMP.cc,2035,784211,880,30,25,4,0,4571,0,0,0,0
m_z,LULESH_OMP.cc,2037,784215,880,35,101,7,1,7966,0,0,0,0
m_x,LULESH_OMP.cc,2035,784253,880,30,23,10,0,11793,0,0,0,0
m_xd,LULESH_OMP.cc,2056,784257,880,34,100,8,0,9726,0,0,0,0
m_xd,LULESH_OMP.cc,2056,784265,880,271,3,0,0,2094,0,0,0,0
m_z,LULESH_OMP.cc,2159,784293,880,22,3,13,1,15211,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,784301,880,202,3,10,0,10396,1,28,4,10
m_x,LULESH_OMP.cc,961,784437,881,42,100,4,0,4590,0,0,0,0
m_x,LULESH_OMP.cc,2035,784721,881,37,129,8,0,9058,0,0,0,0
m_x,LULESH_OMP.cc,2035,784742,881,248,3,16,0,19278,0,0,0,0
m_x,LULESH_OMP.cc,2035,784749,881,247,3,22,0,25902,0,0,0,0
m_delx_xi,LULESH_OMP.cc,2379,784806,881,23,101,7,1,7578,1,26,12,7
m_delv_xi,LULESH_OMP.cc,2285,784807,881,22,2,29,1,30109,1,29,12,29
m_matElemlist,LULESH_OMP.cc,2908,784911,882,320,23,25,1,25600,1,0,0,25
m_x,LULESH_OMP.cc,961,784964,882,47,100,10,0,11806,0,0,0,0
m_ss,LULESH_OMP.cc,1446,785083,882,38,100,16,0,17406,1,30,31,16
m_zd,LULESH_OMP.cc,1764,785199,882,22,103,24,0,28082,0,0,0,0
m_x,LULESH_OMP.cc,2035,785205,882,30,25,0,0,1159,0,0,0,0
m_z,LULESH_OMP.cc,2037,785221,882,21,2,6,0,8030,0,0,0,0
m_x,LULESH_OMP.cc,961,785460,883,47,2,7,1,8574,0,0,0,0
m_x,LULESH_OMP.cc,961,785468,883,42,0,0,0,2142,0,0,0,0
m_x,LULESH_OMP.cc,2035,785694,883,352,103,16,0,17458,0,0,0,0
m_x,LULESH_OMP.cc,2035,785697,883,23,23,10,0,10933,0,0,0,0
m_x,LULESH_OMP.cc,2035,785746,883,45,0,4,0,6382,0,0,0,0
m_v,LULESH_OMP.cc,2824,785830,883,42,0,25,1,25600,1,0,0,25
m_x,LULESH_OMP.cc,2035,786192,884,237,3,25,1,28350,0,0,0,0
m_x,LULESH_OMP.cc,2035,786192,884,274,103,24,0,26142,0,0,0,0
m_x,LULESH_OMP.cc,2035,786192,884,237,3,0,0,1126,0,0,0,0
m_x,LULESH_OMP.cc,2035,786206,884,23,23,8,0,8946,0,0,0,0
m_x,LULESH_OMP.cc,2035,786239,884,23,103,23,1,25951,0,0,0,0
m_x,LULESH_OMP.cc,2139,786266,884,38,1,18,0,19602,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,786306,884,47,3,7,1,9038,1,14,26,8
m_xd,LULESH_OMP.cc,1459,786556,885,30,25,30,0,33271,0,0,0,0
m_xd,LULESH_OMP.cc,2056,786693,885,235,103,0,0,1102,0,0,0,0
m_v,LULESH_OMP.cc,2044,786711,885,22,3,24,0,24868,1,4,9,24
m_xd,LULESH_OMP.cc,2056,786737,885,35,103,2,0,4094,0,0,0,0
m_xd,LULESH_OMP.cc,2171,786767,885,39,103,26,0,29422,0,0,0,0
m_yd,LULESH_OMP.cc,2181,786785,885,49,100,6,0,8510,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,786796,885,30,25,22,0,22740,1,20,6,22
m_delv_xi,LULESH_OMP.cc,2379,786798,885,22,102,7,1,7580,1,28,12,7
m_nodelist,LULESH_OMP.cc,1450,787069,886,32,129,6,0,55536,1,30,24,6
m_x,LULESH_OMP.cc,2035,787205,886,26,3,9,1,10072,0,0,0,0
m_xd,LULESH_OMP.cc,2056,787254,886,48,103,22,0,25046,0,0,0,0
m_volo,LULESH_OMP.cc,2193,787285,886,38,101,18,0,19351,1,23,28,18
m_volo,LULESH_OMP.cc,2387,787309,886,29,103,20,0,21255,1,7,24,20
m_volo,LULESH_OMP.cc,2387,787312,886,21,101,18,0,19341,1,13,28,18
m_ss,LULESH_OMP.cc,2910,787403,887,22,3,6,0,6222,1,14,2,6
m_x,LULESH_OMP.cc,961,787456,887,56,104,18,0,20622,0,0,0,0
m_xd,LULESH_OMP.cc,1465,787550,887,21,2,4,0,5960,0,0,0,0
m_xd,LULESH_OMP.cc,2056,787694,887,242,100,21,1,24030,0,0,0,0
m_x,LULESH_OMP.cc,2035,787697,887,23,129,2,0,2279,0,0,0,0
m_y,LULESH_OMP.cc,2036,787707,887,22,101,15,1,17759,0,0,0,0
m_xd,LULESH_OMP.cc,2056,787742,887,51,104,9,1,10822,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,787800,887,30,25,0,0,466,1,18,14,0
m_x,LULESH_OMP.cc,961,787926,888,30,131,18,0,19802,0,0,0,0
m_z,LULESH_OMP.cc,963,787953,888,38,100,16,0,19462,0,0,0,0
m_xd,LULESH_OMP.cc,1459,788072,888,25,129,22,0,24889,0,0,0,0
m_x,LULESH_OMP.cc,2035,788187,888,731,3,9,1,9801,0,0,0,0
m_xd,LULESH_OMP.cc,2056,788192,888,44,101,24,0,26214,0,0,0,0
m_x,LULESH_OMP.cc,2035,788198,888,223,0,15,1,16574,0,0,0,0
m_x,LULESH_OMP.cc,2035,788205,888,287,0,14,0,15582,0,0,0,0
m_x,LULESH_OMP.cc,2035,788208,888,23,23,8,0,9059,0,0,0,0
m_nodelist,LULESH_OMP.cc,2034,788208,888,28,103,10,0,84664,1,23,10,10
m_xd,LULESH_OMP.cc,2056,788230,888,37,104,25,1,28078,0,0,0,0
m_x,LULESH_OMP.cc,2035,788246,888,270,3,22,0,26046,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,788294,888,42,25,6,0,6563,1,3,13,6
m_p,LULESH_OMP.cc,2693,788330,888,46,103,23,1,24126,1,30,17,23
m_x,LULESH_OMP.cc,961,788417,889,35,102,4,0,5502,0,0,0,0
m_x,LULESH_OMP.cc,961,788439,889,38,100,14,0,15878,0,0,0,0
m_x,LULESH_OMP.cc,961,788450,889,47,103,25,1,29326,0,0,0,0
m_x,LULESH_OMP.cc,961,788451,889,37,100,16,0,19518,0,0,0,0
m_x,LULESH_OMP.cc,961,788453,889,30,23,18,0,20585,0,0,0,0
m_z,LULESH_OMP.cc,2037,788699,889,227,3,8,0,10030,0,0,0,0
m_x,LULESH_OMP.cc,2035,788710,889,23,23,10,0,11243,0,0,0,0
