variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_xd,LULESH_OMP.cc,2056,cd9f1f62a9a63,545,22,2,23,1,26970,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f1f6375d86,545,41,64,16,0,18438,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1f642d425,545,42,68,29,1,32542,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f1f7cd74d9,546,39,67,18,0,19806,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f1f816f1b5,546,37,64,0,0,862,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,cd9f1f9466244,546,21,67,26,0,221142,1,26,31,26
m_volo,LULESH_OMP.cc,2042,cd9f1fa1d1df7,546,21,3,19,1,19464,1,8,0,19
m_x,LULESH_OMP.cc,2035,cd9f1fa31b754,546,244,0,0,0,1246,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1fa47afda,546,249,3,10,0,12365,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f1fa69752a,546,230,64,27,1,31038,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1fa6ca5a9,546,293,0,18,0,20246,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1fa707190,546,221,0,12,0,14798,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1fa97eb3b,546,30,83,6,0,7477,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f1faa5a71e,546,51,64,19,1,21726,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f1fc3cd01c,547,44,64,16,0,17638,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f1fc428ed6,547,52,64,16,0,17710,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f1fc795be4,547,51,3,1,1,2958,0,0,0,0
m_xd,LULESH_OMP.cc,1461,cd9f1fd621a6a,547,55,67,27,1,30050,0,0,0,0
m_nodalMass,LULESH_OMP.cc,1702,cd9f1fddc696d,547,26,3,4,0,4533,0,0,0,0
m_yd,LULESH_OMP.cc,1763,cd9f1fe7acc13,547,30,3,3,1,4454,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd9f1fe8219c5,547,21,65,27,1,27680,1,0,1,27
m_x,LULESH_OMP.cc,2035,cd9f1fe873dc4,547,22,65,27,1,29475,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1fe937143,547,23,17,2,0,2331,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f1fe98297f,547,30,17,22,0,24135,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f1fea69533,547,23,67,31,1,35165,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2315,cd9f1ff7b1688,547,21,66,23,1,24066,1,2,16,23
m_x,LULESH_OMP.cc,961,cd9f200cbd141,548,49,4,6,0,8462,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,994,cd9f200f4d243,548,281,3,7,1,8188,0,0,0,0
m_xd,LULESH_OMP.cc,1465,cd9f20179891e,548,39,68,22,0,25150,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd9f202068756,548,55,0,25,1,28270,0,0,0,0
m_z,LULESH_OMP.cc,1764,cd9f202d00a8a,548,23,65,25,1,28159,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f202d5f498,548,523,73,25,1,27259,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f202df38c2,548,377,3,17,1,18614,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2030857eb,548,48,65,15,1,16702,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9f2030a0df7,548,244,67,2,0,2590,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f203287715,548,32,65,15,1,16918,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f203322b4c,548,39,4,12,0,13822,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f203526690,548,265,67,6,0,8558,0,0,0,0
m_z,LULESH_OMP.cc,2163,cd9f203851b63,548,47,0,21,1,23992,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd9f203bf401d,548,34,64,20,0,20550,1,6,2,20
m_vdov,LULESH_OMP.cc,2374,cd9f203c04d9d,548,30,19,16,0,16487,1,7,3,16
m_vdov,LULESH_OMP.cc,2374,cd9f203cd7532,548,30,19,10,0,10545,1,17,9,10
m_delv_eta,LULESH_OMP.cc,2380,cd9f203d37704,548,24,2,31,1,32155,1,27,12,31
m_z,LULESH_OMP.cc,963,cd9f204f26dcd,549,21,1,26,0,29566,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f2052702c3,549,21,1,2,0,2902,0,0,0,0
m_xd,LULESH_OMP.cc,1461,cd9f20649fb00,549,52,65,15,1,17374,0,0,0,0
m_yd,LULESH_OMP.cc,1763,cd9f2072fd28d,549,35,66,18,0,20400,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2073fffa0,549,23,81,14,0,15325,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2075582a5,549,23,17,20,0,22013,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9f2075c7553,549,25,3,30,0,30991,1,15,8,30
m_xd,LULESH_OMP.cc,2056,cd9f20777e805,549,48,65,13,1,15726,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9f2078c677c,549,214,1,6,0,7222,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f207a78bfa,549,23,17,22,0,24823,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f207a7a836,549,23,17,2,0,3078,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd9f207c3402a,549,51,65,7,1,8126,1,30,29,7
m_delx_eta,LULESH_OMP.cc,2380,cd9f208323e21,549,24,2,14,0,14751,1,31,12,14
m_vdov,LULESH_OMP.cc,2374,cd9f2084548bd,549,55,83,2,0,2870,1,22,25,2
m_vdov,LULESH_OMP.cc,2374,cd9f20852967c,549,21,2,17,1,18333,1,29,28,17
m_x,LULESH_OMP.cc,961,cd9f209489071,550,58,4,23,1,26170,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f2094f74d5,550,48,1,1,1,2254,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9f20a54f9ef,550,37,64,29,1,239756,1,17,8,29
m_yd,LULESH_OMP.cc,1474,cd9f20aa96afb,550,194,65,10,0,13014,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd9f20ad5ff6e,550,23,3,4,0,5230,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f20baf29cf,550,44,1,16,0,18654,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f20bc201cc,550,23,81,4,0,4610,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd9f20c97da9a,550,52,4,6,0,6620,1,28,14,6
m_elemBC,LULESH_OMP.cc,2281,cd9f20cafedd2,550,21,3,7,1,7986,1,18,25,7
m_arealg,LULESH_OMP.cc,2921,cd9f20d9087fd,551,22,66,17,1,18342,1,6,29,17
m_x,LULESH_OMP.cc,961,cd9f20dae10a1,551,21,2,28,0,31614,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,cd9f20f2e60c9,551,75,19,26,0,224252,1,31,11,27
m_x,LULESH_OMP.cc,2035,cd9f20ffff5ae,551,373,67,9,1,9942,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21015cc14,551,39,17,4,0,4632,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21033a250,551,23,81,16,0,17940,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2104a7de2,551,23,17,16,0,18119,0,0,0,0
m_lxip,LULESH_OMP.cc,2294,cd9f210df7e11,551,44,64,16,0,16860,1,28,14,16
m_delv_zeta,LULESH_OMP.cc,2344,cd9f210e89e20,551,247,64,26,0,27174,1,6,17,26
m_x,LULESH_OMP.cc,961,cd9f212029e0d,552,52,68,22,0,24174,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9f212436574,552,58,4,6,0,7502,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f21253077e,552,42,0,25,1,28262,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f214457f3d,552,367,3,19,1,20702,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f21454127f,552,233,64,5,1,6678,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21472db30,552,23,81,12,0,13405,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2148a16eb,552,51,1,11,1,12510,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2149679b2,552,173,3,7,1,8231,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f214a2e7aa,552,21,66,16,0,19289,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd9f214eb702b,552,21,1,23,1,23663,1,15,3,23
m_elemBC,LULESH_OMP.cc,2281,cd9f21523e6ea,552,325,65,29,1,29788,1,28,2,29
m_delv_eta,LULESH_OMP.cc,2315,cd9f2153972ab,552,21,3,29,1,30112,1,0,13,29
m_vdov,LULESH_OMP.cc,2374,cd9f2154a748d,553,30,83,20,0,21315,1,3,26,20
m_delx_eta,LULESH_OMP.cc,2380,cd9f21557f9d1,553,21,2,14,0,15264,1,0,29,14
m_matElemlist,LULESH_OMP.cc,2686,cd9f215843784,553,21,67,30,0,30720,1,0,0,30
m_x,LULESH_OMP.cc,961,cd9f21681e752,553,27,2,29,1,32128,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f21681f380,553,49,3,5,1,7102,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f2168dcf99,553,24,1,26,0,29054,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f216948834,553,50,0,28,0,32470,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f218953203,553,30,19,12,0,13085,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f218bc762f,553,242,3,14,0,15582,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f218cb87db,553,252,3,16,0,18950,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f218ceec24,553,23,17,6,0,7003,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f218dda382,553,34,64,13,1,14702,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f218e4474c,553,236,3,1,1,1710,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2190beb33,553,23,17,4,0,5243,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd9f219845bae,553,21,2,11,1,11677,1,29,12,11
m_vdov,LULESH_OMP.cc,2374,cd9f219883bfe,553,21,2,27,1,28060,1,28,12,27
m_matElemlist,LULESH_OMP.cc,2280,cd9f219ab3377,554,22,65,17,1,18360,1,24,29,17
m_x,LULESH_OMP.cc,961,cd9f21accde94,554,41,64,1,1,2670,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd9f21b5ed257,554,44,83,22,0,24442,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9f21b98df56,554,41,65,29,1,238812,1,27,4,29
m_zd,LULESH_OMP.cc,2058,cd9f21ced3eff,554,34,67,19,1,21848,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21cfc985e,554,23,17,6,0,6675,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f21d030a25,554,44,3,30,0,32918,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21d0ed7a2,554,23,81,2,0,2490,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21d314cfc,554,30,83,4,0,4943,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f21d4584bb,554,23,81,18,0,20326,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9f21d56a877,554,24,2,16,0,18264,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,cd9f21dfdb500,554,44,67,29,1,30662,1,6,30,29
m_delv,LULESH_OMP.cc,2687,cd9f21e2dc955,554,43,3,27,1,28182,1,22,16,27
m_x,LULESH_OMP.cc,961,cd9f21ef4ee82,555,36,64,29,1,31678,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f21f40e823,555,49,68,20,0,23838,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd9f21f69e60b,555,84,16,17,1,146428,1,31,27,17
m_xd,LULESH_OMP.cc,2056,cd9f22148f1f9,555,41,0,0,0,62,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f221585631,555,379,64,21,1,23046,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2218b00c0,555,42,17,2,0,2683,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f221c53a39,555,223,64,19,1,21686,0,0,0,0
m_lzetap,LULESH_OMP.cc,2353,cd9f2221ffdc8,555,24,67,17,1,17411,1,3,0,17
m_vdov,LULESH_OMP.cc,2374,cd9f2224ab568,555,30,83,14,0,15045,1,5,22,14
m_delv_eta,LULESH_OMP.cc,2380,cd9f222517bc7,555,36,67,2,0,3000,1,24,29,2
m_delv_eta,LULESH_OMP.cc,2324,cd9f2225989a4,555,37,67,14,0,15350,1,22,31,14
m_x,LULESH_OMP.cc,961,cd9f22372b713,556,46,68,13,1,15654,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f2238a13c3,556,51,0,5,1,6134,0,0,0,0
m_zd,LULESH_OMP.cc,1479,cd9f2246ff7f5,556,37,64,10,0,11406,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f225d9b2c6,556,68,17,22,0,24482,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f225eb94e5,556,236,64,25,1,28894,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f225fae0bf,556,230,65,17,1,19214,0,0,0,0
m_y,LULESH_OMP.cc,2154,cd9f2263d254b,556,22,65,4,0,5518,0,0,0,0
m_vnew,LULESH_OMP.cc,2387,cd9f22684d18d,556,24,65,6,0,6523,1,27,11,6
m_vdov,LULESH_OMP.cc,2374,cd9f226921b05,556,30,83,0,0,535,1,23,16,0
m_elemBC,LULESH_OMP.cc,2281,cd9f22693d810,556,21,3,7,1,7788,1,12,19,7
m_arealg,LULESH_OMP.cc,2921,cd9f2277da15f,557,331,67,3,1,3072,1,0,0,3
m_x,LULESH_OMP.cc,961,cd9f227fe1d5c,557,38,0,25,1,28254,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9f22a73ba3d,557,378,65,7,1,9646,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f22c34b069,558,216,67,21,1,24516,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f22c3c2d9a,558,44,0,23,1,25774,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f22c475d11,558,23,81,6,0,7337,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd9f22cda9dd9,558,25,3,26,0,27644,1,28,31,26
m_z,LULESH_OMP.cc,2037,cd9f22e46dcee,558,407,67,27,1,29403,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f22e4732fb,558,209,64,18,0,20694,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f22e5294f2,558,236,67,13,1,15342,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f22e9dd13f,558,53,67,9,1,11470,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f22ea00248,558,232,64,23,1,26814,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9f22f000488,558,22,67,16,0,16889,1,25,15,16
m_matElemlist,LULESH_OMP.cc,2280,cd9f22f25f753,558,369,3,27,1,27676,1,28,0,27
m_x,LULESH_OMP.cc,961,cd9f230b1fe5b,559,38,64,7,1,9774,0,0,0,0
m_zd,LULESH_OMP.cc,1764,cd9f2329b3106,559,24,1,21,1,24502,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f232aec29e,559,23,17,12,0,13192,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f232c326bd,559,30,19,10,0,11164,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f233030a5c,559,261,64,0,0,1742,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23304d019,559,30,83,4,0,5100,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2332540df,559,40,3,0,0,862,0,0,0,0
m_elemMass,LULESH_OMP.cc,2387,cd9f233b6cb42,559,30,83,28,0,29572,1,4,28,28
m_elemBC,LULESH_OMP.cc,2281,cd9f233b8d583,559,21,3,20,0,21499,1,27,31,20
m_vdov,LULESH_OMP.cc,2374,cd9f233ba2b47,559,30,19,2,0,3043,1,3,31,2
m_fz,LULESH_OMP.cc,1704,cd9f236678a7f,560,23,65,1,1,1923,0,0,0,0
m_zdd,LULESH_OMP.cc,1748,cd9f236f21f52,560,276,65,17,1,19118,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23726e910,560,21,67,21,1,23118,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f237292719,560,30,83,0,0,212,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2376a5a6b,560,21,67,15,1,16958,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2377b98f4,560,23,81,2,0,3070,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2377cf769,560,34,3,31,1,34598,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2377e8b85,560,24,66,6,0,8536,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,cd9f237e518fb,560,21,3,26,0,26695,1,7,2,26
m_matElemlist,LULESH_OMP.cc,2750,cd9f238b21f3d,561,47,4,22,0,22528,1,0,0,22
m_matElemlist,LULESH_OMP.cc,2633,cd9f238c11983,561,21,67,17,1,17852,1,28,13,17
m_vdov,LULESH_OMP.cc,2912,cd9f238eef319,561,33,64,27,1,27648,1,0,0,27
m_x,LULESH_OMP.cc,961,cd9f239158da6,561,40,0,27,1,30525,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23b82d6ae,561,48,64,17,1,18750,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23b8e465c,561,23,81,6,0,6875,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9f23baf1453,561,27,65,15,1,16870,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23bb7925e,561,30,19,6,0,7158,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23bb8cf6c,561,46,64,31,1,35462,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9f23c1c7dfb,561,23,67,4,0,4469,1,21,11,4
m_vdov,LULESH_OMP.cc,2374,cd9f23c4d8714,561,39,83,2,0,2399,1,31,10,2
m_vdov,LULESH_OMP.cc,2374,cd9f23c6b5138,561,30,19,12,0,13103,1,15,25,12
m_x,LULESH_OMP.cc,961,cd9f23d733efc,562,46,0,7,1,8862,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23fb50174,562,21,65,12,0,14169,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f23fbd420d,562,233,3,7,1,8822,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23fc8184c,562,23,81,14,0,15399,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9f23fc82a9f,562,35,1,0,0,158,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9f23fe13dc0,562,273,3,14,0,15630,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f23fe63d02,562,43,0,2,0,3678,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f23feb3f88,562,23,81,12,0,13471,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9f23fef5f74,562,50,65,15,1,15742,1,30,11,15
m_yd,LULESH_OMP.cc,2057,cd9f240044918,562,22,3,12,0,13662,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2400a2602,562,21,65,18,0,20289,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2400c227f,562,234,3,29,1,33342,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2402314d3,562,378,64,27,1,30206,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f24039d0c0,562,21,66,21,1,23900,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd9f240c5712f,563,30,19,6,0,7088,1,16,29,6
m_x,LULESH_OMP.cc,961,cd9f241bd3bad,563,44,0,27,1,29414,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f241cf7574,563,47,68,27,1,30726,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f241e5e8a5,563,42,4,14,0,16878,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9f242b2b211,563,42,4,7,1,58476,1,13,4,7
m_xd,LULESH_OMP.cc,1762,cd9f2440ba51d,563,221,1,14,0,16854,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f2440d3dd5,563,281,64,20,0,21780,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f24434012c,563,218,64,30,0,32990,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f24435b5e6,563,23,17,6,0,6841,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f24446364f,563,243,3,29,1,33118,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f244783828,563,30,19,20,0,22590,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9f244c0f6d0,563,23,1,0,0,236,1,12,7,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9f244f1ac89,563,23,3,1,1,127,1,31,3,0
m_x,LULESH_OMP.cc,961,cd9f2462268ec,564,38,0,23,1,26318,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f24624b8ec,564,47,67,3,1,4542,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f24672b423,564,27,2,27,1,31574,0,0,0,0
m_zd,LULESH_OMP.cc,1764,cd9f248679cd1,564,34,67,29,1,32688,0,0,0,0
m_xd,LULESH_OMP.cc,1762,cd9f2486b05c6,564,23,66,21,1,24496,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f248745067,564,36,64,1,1,1172,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f248832a2b,564,22,66,3,1,3453,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,cd9f24946b1c7,564,30,83,20,0,20497,1,17,0,20
m_vdov,LULESH_OMP.cc,2374,cd9f249652065,564,30,83,12,0,12848,1,16,17,12
m_vdov,LULESH_OMP.cc,2374,cd9f24969227d,564,30,83,2,0,2664,1,8,19,2
m_elemMass,LULESH_OMP.cc,2387,cd9f24976ead9,564,21,66,0,0,838,1,6,26,0
m_v,LULESH_OMP.cc,2824,cd9f249a38593,564,48,64,15,1,15902,1,30,16,15
m_p,LULESH_OMP.cc,2693,cd9f249b4db59,564,123,67,16,0,17190,1,6,25,16
m_x,LULESH_OMP.cc,1034,cd9f24b274975,565,36,4,12,0,13230,0,0,0,0
m_nodelist,LULESH_OMP.cc,1023,cd9f24b501908,565,23,2,10,0,88408,1,11,25,10
m_fz,LULESH_OMP.cc,1577,cd9f24bedcdcc,565,26,67,7,1,8060,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd9f24bfa8c44,565,22,3,29,1,33342,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9f24cc8608a,565,23,3,12,0,14181,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f24cd53d65,565,38,0,25,1,27358,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9f24cd9a362,565,22,3,2,0,2367,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f24ce11ffb,565,47,65,1,1,1316,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9f24d076bcc,565,23,67,13,1,14684,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f24d48ea9c,565,37,81,6,0,7486,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd9f24d8c84fa,565,45,1,30,0,31454,1,30,22,30
m_x,LULESH_OMP.cc,961,cd9f24ef25673,566,36,17,27,1,29807,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd9f24f42366d,566,21,2,14,0,118620,1,11,15,14
m_x,LULESH_OMP.cc,1032,cd9f24fa3d478,566,44,81,0,0,748,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,1564,cd9f2504462b9,566,51,68,13,1,14620,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2511bf125,566,288,1,26,0,28398,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f2512cce72,566,52,4,29,1,31774,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f25175bb43,566,35,67,18,0,20438,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f251804d1d,566,235,3,20,0,22614,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f251a4f87b,566,50,68,23,1,26110,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2288,cd9f2521d70f4,566,23,17,28,0,29430,1,22,23,28
m_ss,LULESH_OMP.cc,2910,cd9f252fc35a1,567,26,3,29,1,30046,1,30,10,29
m_x,LULESH_OMP.cc,961,cd9f2534c0728,567,48,68,16,0,19070,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9f255be363e,567,21,67,7,1,9366,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f255cd6801,567,24,81,22,0,24730,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9f255dc7182,567,23,1,14,0,17253,0,0,0,0
m_z,LULESH_OMP.cc,2164,cd9f25627c256,567,25,66,19,1,22389,0,0,0,0
m_volo,LULESH_OMP.cc,2387,cd9f256521e7a,567,21,3,6,0,6420,1,20,8,6
m_elemBC,LULESH_OMP.cc,2281,cd9f2566fd22b,567,21,67,4,0,4930,1,2,26,4
m_x,LULESH_OMP.cc,961,cd9f257b92626,568,23,65,18,0,20406,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9f2587b52c7,568,21,2,13,1,108716,1,21,8,13
m_nodelist,LULESH_OMP.cc,1454,cd9f258ba0c93,568,50,64,9,1,79948,1,9,24,9
m_x,LULESH_OMP.cc,2035,cd9f25a23baef,568,23,17,12,0,13775,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd9f25a4d6052,568,42,0,21,1,22478,1,14,30,21
m_x,LULESH_OMP.cc,961,cd9f25bf2b8ce,569,44,3,7,1,9166,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f25c1342b0,569,48,68,6,0,7358,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f25c17d799,569,22,67,7,1,9556,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9f25c1a9185,569,52,0,18,0,20558,0,0,0,0
m_nodeElemStart,LULESH_OMP.cc,995,cd9f25c3da32e,569,39,4,30,0,34028,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd9f25c81e033,569,24,65,0,0,240,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f25e34993d,569,23,17,14,0,15466,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f25e8334f2,569,41,68,16,0,19326,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f25e8b921b,569,224,0,4,0,5202,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9f25e93db78,569,23,81,12,0,14026,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,cd9f25ef00a7d,569,244,64,20,0,20512,1,0,1,20
m_vdov,LULESH_OMP.cc,2374,cd9f25ef8865a,569,23,67,29,1,29850,1,26,4,29
m_delv_zeta,LULESH_OMP.cc,2344,cd9f25f0b1ae9,569,22,66,17,1,17818,1,26,12,17
m_delv_xi,LULESH_OMP.cc,2379,cd9f25f240e64,569,30,19,12,0,13177,1,25,27,12
