variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_elemMass,LULESH_OMP.cc,2387,cd5c6df483d18,14,21,3,10,0,10451,1,19,6,10
m_vdov,LULESH_OMP.cc,2985,cd5c6e05ff057,15,22,1,6,0,6574,1,14,13,6
m_x,LULESH_OMP.cc,961,cd5c6e0d6d267,15,31,67,22,0,26094,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e2edaa5d,15,54,67,3,1,3358,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e30250ae,15,22,3,25,1,28518,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e31e2617,15,33,64,7,1,8038,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e3262b14,15,21,3,19,1,21157,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e32b9536,15,21,67,3,1,4805,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e3321529,15,21,67,22,0,25623,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e33e0775,15,21,67,19,1,21309,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e3668d49,15,47,0,27,1,31374,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e371e18a,15,21,3,25,1,29222,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e37b175c,15,44,3,6,0,8684,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6e3d4f076,15,21,3,26,0,27688,1,8,1,27
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6e3dcf48b,15,21,67,26,0,25753,1,25,4,25
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6e3e173a1,15,22,3,20,0,21745,1,17,7,21
m_delx_eta,LULESH_OMP.cc,2380,cd5c6e3eb283c,15,21,3,10,0,10553,1,25,9,10
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6e40448be,15,23,3,9,1,11009,1,1,24,10
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6e4063ad7,15,37,0,3,1,2878,1,30,25,2
m_q,LULESH_OMP.cc,2699,cd5c6e451cdeb,15,94,3,8,0,8366,1,14,5,8
m_x,LULESH_OMP.cc,961,cd5c6e5640c2a,16,49,4,22,0,25926,0,0,0,0
m_y,LULESH_OMP.cc,1042,cd5c6e5e8cdf2,16,21,3,22,0,24566,0,0,0,0
m_fy,LULESH_OMP.cc,1576,cd5c6e6bcb85a,16,23,2,12,0,14254,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e7849abe,16,248,3,14,0,16347,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e7a52320,16,21,3,1,1,1321,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e7b38a34,16,21,3,10,0,12279,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e7debe84,16,508,1,6,0,8262,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e7e07409,16,22,3,12,0,13743,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e7e19c8c,16,21,3,10,0,12579,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6e7e98b63,16,32,0,26,0,29050,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e7f59c16,16,21,3,17,1,19245,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c6e7f7142d,16,231,67,26,0,30198,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e8090a4b,16,21,1,11,1,12880,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e80e3b7f,16,21,3,16,0,18431,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6e8268c32,16,287,3,0,0,2070,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6e87e84e3,16,21,65,29,1,30828,1,12,3,30
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6e883169f,16,21,67,22,0,23711,1,31,4,23
m_delx_zeta,LULESH_OMP.cc,2381,cd5c6e891547c,16,22,67,6,0,6536,1,8,12,6
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6e894e32f,16,21,67,3,1,4572,1,28,14,4
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6e8a02d31,16,21,3,21,1,21083,1,27,18,20
m_elemBC,LULESH_OMP.cc,2281,cd5c6e8ac2e15,16,21,65,27,1,28378,1,26,22,27
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6e8b69d0a,16,21,67,5,1,4986,1,26,27,4
m_x,LULESH_OMP.cc,961,cd5c6e9d21ea2,16,42,65,16,0,17750,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c6e9ffae23,17,44,3,31,1,35678,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd5c6ea85dc6c,17,24,67,8,0,9245,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6ec1ec295,17,21,1,3,1,4382,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6ec23399f,17,252,64,19,1,21870,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6ec2577c4,17,21,3,26,0,29472,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ec271f9f,17,52,4,6,0,6659,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd5c6ec2caaf7,17,31,66,10,0,12103,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ec35ea2e,17,216,3,25,1,28518,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6ec552f53,17,21,65,9,1,11256,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ec5a5f77,17,21,67,20,0,22254,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6ec5f7d1e,17,21,1,21,1,23361,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ec8a4448,17,21,67,24,0,26888,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6ec94b84d,17,21,67,0,0,1802,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6ec9c7939,17,22,65,28,0,32440,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6eca03822,17,25,3,24,0,27068,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,cd5c6ed0aaf8c,17,59,68,29,1,29708,1,12,0,29
m_elemBC,LULESH_OMP.cc,2281,cd5c6ed191578,17,22,67,7,1,7418,1,26,7,7
m_delv_zeta,LULESH_OMP.cc,2381,cd5c6ed3102ec,17,30,65,13,1,13895,1,7,18,13
m_delv_eta,LULESH_OMP.cc,2315,cd5c6ed3aa54e,17,21,67,24,0,25261,1,13,21,24
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6ed42d46e,17,21,3,16,0,16198,1,6,26,15
m_vnew,LULESH_OMP.cc,2387,cd5c6ed4b8462,17,21,3,6,0,7095,1,23,29,6
m_x,LULESH_OMP.cc,961,cd5c6ee847a3d,17,43,68,29,1,32270,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c6ee8fed66,18,45,65,3,1,5150,0,0,0,0
m_nodeElemStart,LULESH_OMP.cc,995,cd5c6eeb925e4,18,22,1,24,0,27287,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f0b6b826,18,262,1,10,0,10982,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f0bd0358,18,41,64,19,1,20830,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f0bd3027,18,34,0,7,1,7726,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6f0d9e6e9,18,21,3,15,1,17703,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f0e3d45f,18,21,67,25,1,28656,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c6f0ea3986,18,22,1,22,0,24354,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6f0efb280,18,21,3,0,0,381,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f106d10f,18,246,64,21,1,24604,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5c6f1271084,18,21,65,25,1,27998,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6f1361076,18,21,67,20,0,22713,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6f14145e7,18,31,65,7,1,9709,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f141a610,18,21,1,4,0,6490,0,0,0,0
m_z,LULESH_OMP.cc,2161,cd5c6f18baca2,18,21,67,1,1,2856,0,0,0,0
m_lzetap,LULESH_OMP.cc,2353,cd5c6f1ad8cdc,18,21,67,23,1,23633,1,17,2,23
m_elemBC,LULESH_OMP.cc,2281,cd5c6f1bf7526,18,328,0,21,1,21868,1,12,11,21
m_delv_zeta,LULESH_OMP.cc,2381,cd5c6f1c04bf7,18,23,3,22,0,22906,1,26,11,22
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6f1c71aa8,18,21,1,22,0,21969,1,17,14,21
m_vdov,LULESH_OMP.cc,2374,cd5c6f1c98120,18,21,1,31,1,32308,1,20,17,31
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6f1d458c9,18,22,67,21,1,21129,1,9,20,20
m_p,LULESH_OMP.cc,2693,cd5c6f21ced6d,18,200,67,22,0,22566,1,6,1,22
m_x,LULESH_OMP.cc,961,cd5c6f305e33d,18,21,1,15,1,17739,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c6f313ecbc,19,47,0,3,1,4910,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c6f31f9138,19,22,66,20,0,22398,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd5c6f35b7490,19,22,1,20,0,166148,1,0,9,20
m_x,LULESH_OMP.cc,1038,cd5c6f396523c,19,42,64,9,1,10924,0,0,0,0
m_nodelist,LULESH_OMP.cc,1450,cd5c6f41ac367,19,21,3,18,0,150712,1,23,12,18
m_y,LULESH_OMP.cc,2036,cd5c6f562dbd3,19,21,1,0,0,97,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6f58f6301,19,21,1,1,1,2558,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6f5c5ccc5,19,21,67,22,0,24756,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6f5e1552f,19,49,68,6,0,7534,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6f5e2331c,19,391,65,1,1,3103,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f5e60a80,19,241,67,14,0,16246,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6f5e80f27,19,21,67,1,1,3107,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5c6f60d2cca,19,33,65,18,0,18570,1,10,4,18
m_volo,LULESH_OMP.cc,2193,cd5c6f62fe1d8,19,21,1,15,1,16076,1,12,22,15
m_delx_eta,LULESH_OMP.cc,2380,cd5c6f64d209a,19,21,1,31,1,31960,1,24,6,31
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6f64d9132,19,21,3,1,1,133,1,5,4,0
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6f6586b9b,19,22,67,4,0,5450,1,10,10,5
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6f6588b90,19,21,3,20,0,19858,1,18,12,19
m_delx_eta,LULESH_OMP.cc,2380,cd5c6f65ff1d5,19,32,1,8,0,8671,1,31,14,8
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6f661a2db,19,21,67,23,1,25058,1,2,15,24
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6f66859b3,19,21,67,16,0,18027,1,11,19,17
m_lzetap,LULESH_OMP.cc,2353,cd5c6f672c992,19,21,3,22,0,23248,1,16,22,22
m_x,LULESH_OMP.cc,961,cd5c6f7a4a44e,20,49,4,25,1,28678,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd5c6f85cf0d1,20,33,65,17,1,18132,1,20,22,17
m_ss,LULESH_OMP.cc,1446,cd5c6f8ec5610,20,21,65,6,0,6986,1,10,26,6
m_z,LULESH_OMP.cc,1764,cd5c6f9e8b056,20,21,66,14,0,16816,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6f9f26cce,20,22,65,16,0,18574,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c6f9fc70d1,20,21,2,26,0,29530,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6fa20a48b,20,21,1,8,0,10159,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6fa4d973e,20,21,3,9,1,11570,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6fa5a32a7,20,21,67,14,0,17059,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6fa723257,20,21,3,11,1,12838,0,0,0,0
m_z,LULESH_OMP.cc,2161,cd5c6fa9dbe6f,20,23,3,21,1,23967,0,0,0,0
m_nodelist,LULESH_OMP.cc,2130,cd5c6faaf77d5,20,34,1,31,1,256696,1,23,10,31
m_x,LULESH_OMP.cc,2139,cd5c6fab48d55,20,21,1,19,1,21140,0,0,0,0
m_y,LULESH_OMP.cc,2150,cd5c6face8dc6,20,21,65,9,1,10769,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6fae69f8a,20,21,3,8,0,7310,1,14,4,7
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6fae9eff5,20,22,65,7,1,8405,1,21,6,8
m_elemBC,LULESH_OMP.cc,2281,cd5c6fb024192,20,21,67,11,1,11804,1,28,16,11
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6fb040468,20,21,67,25,1,25129,1,9,17,24
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6fb08f96d,20,22,3,6,0,7764,1,20,18,7
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6fb1b1f2b,20,21,3,8,0,8027,1,27,26,7
m_delx_xi,LULESH_OMP.cc,2379,cd5c6fb1f5b07,20,23,65,6,0,7032,1,24,27,6
m_xd,LULESH_OMP.cc,1461,cd5c6fd7380c6,21,36,1,4,0,5062,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6feaacbe9,21,21,65,10,0,11039,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6fecd8c00,21,21,1,3,1,3666,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6fed80910,21,21,3,24,0,26625,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c6fee70b07,21,21,3,12,0,14723,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd5c6fee82319,21,21,67,17,1,17942,1,22,16,17
m_x,LULESH_OMP.cc,2035,cd5c6fef0e47d,21,232,67,17,1,20246,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c6fef2177a,21,46,64,19,1,21326,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ff0d44c8,21,22,3,26,0,29076,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ff178a93,21,21,3,20,0,22686,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd5c6ff19a621,21,28,67,7,1,9646,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c6ff1b9dc6,21,21,65,28,0,32451,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6ff8681c8,21,21,3,8,0,7216,1,16,1,7
m_delv_zeta,LULESH_OMP.cc,2347,cd5c6ff8d1e9e,21,60,1,28,0,27774,1,30,3,27
m_vdov,LULESH_OMP.cc,2374,cd5c6ff9f0489,21,48,0,19,1,19902,1,30,13,19
m_delx_xi,LULESH_OMP.cc,2379,cd5c6ffa05a3a,21,22,67,7,1,7622,1,6,14,7
m_delv_xi,LULESH_OMP.cc,2379,cd5c6ffa09eec,21,22,2,24,0,24986,1,26,12,24
m_delx_xi,LULESH_OMP.cc,2379,cd5c6ffa40f8a,21,30,3,24,0,25036,1,12,14,24
m_delx_zeta,LULESH_OMP.cc,2381,cd5c6ffb4b7bd,21,21,3,18,0,19152,1,16,22,18
m_delv_zeta,LULESH_OMP.cc,2353,cd5c6ffbc2499,21,21,3,5,1,6993,1,17,26,6
m_x,LULESH_OMP.cc,2035,cd5c703310c7c,22,21,3,30,0,33804,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70331a653,22,274,3,18,0,19654,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5c70341eb08,22,21,67,3,1,4479,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c7035afd42,22,21,3,2,0,2488,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70375f14a,22,22,3,21,1,24443,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c70386f8f4,22,21,3,29,1,33278,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd5c70389f5ea,22,30,67,20,0,21097,1,9,19,20
m_x,LULESH_OMP.cc,2035,cd5c703a09e2b,22,21,67,19,1,22546,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c703affb29,22,21,67,9,1,11768,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c703b363a3,22,21,1,19,1,22646,0,0,0,0
m_y,LULESH_OMP.cc,2154,cd5c703e9103c,22,22,3,29,1,32768,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,cd5c704236132,22,21,3,7,1,7224,1,24,1,7
m_elemMass,LULESH_OMP.cc,2387,cd5c704267955,22,21,3,14,0,14431,1,31,2,14
m_delv_zeta,LULESH_OMP.cc,2353,cd5c704277f27,22,22,3,25,1,26727,1,7,3,26
m_delv_zeta,LULESH_OMP.cc,2347,cd5c704322557,22,21,3,25,1,24860,1,28,8,24
m_delv_zeta,LULESH_OMP.cc,2347,cd5c704435aae,22,21,67,7,1,6671,1,15,16,6
m_delx_eta,LULESH_OMP.cc,2380,cd5c70449e0ae,22,24,65,8,0,8745,1,9,17,8
m_delv_zeta,LULESH_OMP.cc,2353,cd5c7045dd913,22,22,65,26,0,28507,1,27,26,27
m_x,LULESH_OMP.cc,961,cd5c70575d36f,22,47,67,21,1,24230,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c705976715,23,49,64,5,1,7198,0,0,0,0
m_z,LULESH_OMP.cc,1052,cd5c7061969ac,23,22,3,29,1,31747,0,0,0,0
m_xd,LULESH_OMP.cc,1459,cd5c7067815d0,23,21,67,8,0,8922,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c707da0384,23,21,1,5,1,6605,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c707dccccb,23,23,2,18,0,20798,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c707e5b05d,23,22,65,4,0,4522,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c707ef631b,23,302,67,28,0,30742,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c708013a59,23,33,3,15,1,16693,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70802e045,23,51,64,31,1,35238,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c708168e87,23,21,65,5,1,5946,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c70832961e,23,38,0,7,1,9406,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c7083385d6,23,21,3,26,0,28982,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5c708361c0d,23,21,65,24,0,26838,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c70849b94f,23,21,1,7,1,9548,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c70849cc4e,23,21,67,8,0,10615,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c70849dab1,23,21,3,1,1,1903,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c7085107f4,23,22,3,14,0,17191,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5c708bfc1b3,23,21,67,26,0,25613,1,13,0,25
m_delv_zeta,LULESH_OMP.cc,2353,cd5c708c5870e,23,27,3,15,1,16498,1,18,3,16
m_delv_eta,LULESH_OMP.cc,2315,cd5c708fb5d54,23,21,66,25,1,26522,1,26,28,25
m_delx_eta,LULESH_OMP.cc,2380,cd5c708fc452d,23,28,66,19,1,20378,1,26,28,19
m_xd,LULESH_OMP.cc,1762,cd5c70c61ef97,24,23,3,14,0,16814,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70c6bc01b,24,44,0,31,1,33814,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70c845f5e,24,65,64,28,0,30727,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c70ca9f484,24,21,67,22,0,24455,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70caabd3a,24,21,67,12,0,14627,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70caf94c0,24,21,67,4,0,5981,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c70cc81561,24,22,67,7,1,8310,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70cc89d71,24,425,3,24,0,26878,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c70cd60430,24,21,65,2,0,4076,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c70ce7680e,24,54,67,26,0,30318,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5c70d19cb37,24,22,65,8,0,8276,1,20,2,8
m_vnew,LULESH_OMP.cc,2193,cd5c70d37637a,24,21,67,26,0,27213,1,13,18,26
m_z,LULESH_OMP.cc,2161,cd5c70d43f0d7,24,21,3,3,1,5225,0,0,0,0
m_volo,LULESH_OMP.cc,2387,cd5c70d626853,24,21,65,26,0,26815,1,31,5,26
m_delv_zeta,LULESH_OMP.cc,2353,cd5c70d73bac6,24,21,67,18,0,19901,1,29,13,19
m_delv_zeta,LULESH_OMP.cc,2347,cd5c70d76a537,24,21,3,17,1,16853,1,21,14,16
m_delv_zeta,LULESH_OMP.cc,2347,cd5c70d92f195,24,21,67,25,1,25510,1,6,29,24
m_delx_zeta,LULESH_OMP.cc,2381,cd5c70d962a47,24,21,67,2,0,2972,1,28,28,2
m_q,LULESH_OMP.cc,2455,cd5c70da33643,24,584,67,0,0,62,1,30,1,0
m_x,LULESH_OMP.cc,961,cd5c70e9d6f1e,25,21,66,5,1,5505,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c70ea3a1cc,25,21,3,4,0,5562,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5c70eb88bfa,25,25,66,1,1,1410,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5c70ee976c4,25,34,67,1,1,2990,0,0,0,0
m_xd,LULESH_OMP.cc,1463,cd5c70fa73edf,25,30,81,1,1,2303,0,0,0,0
m_xd,LULESH_OMP.cc,1459,cd5c710008672,25,23,81,14,0,16075,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5c71173bf1c,25,29,65,8,0,10515,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c7118d6ee4,25,23,67,24,0,27051,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c7118e4d1f,25,21,3,22,0,24919,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c711921ec0,25,40,64,0,0,846,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5c711bbd5fc,25,23,3,0,0,46,1,14,1,0
m_delv_zeta,LULESH_OMP.cc,2353,cd5c711f48dcd,25,57,64,9,1,10240,1,0,0,10
m_elemMass,LULESH_OMP.cc,2387,cd5c711fc0009,25,39,0,28,0,28782,1,14,3,28
m_delv_zeta,LULESH_OMP.cc,2353,cd5c7120b5258,25,21,67,12,0,13628,1,28,9,13
m_delv_zeta,LULESH_OMP.cc,2353,cd5c712123733,25,21,3,21,1,22984,1,8,14,22
m_delv_zeta,LULESH_OMP.cc,2353,cd5c7121770b6,25,21,67,15,1,16913,1,17,16,16
m_delv_zeta,LULESH_OMP.cc,2353,cd5c712228469,25,21,3,26,0,28343,1,23,21,27
m_delv_zeta,LULESH_OMP.cc,2347,cd5c712249e3a,25,21,1,13,1,12975,1,15,21,12
m_elemBC,LULESH_OMP.cc,2281,cd5c7122e1bc6,25,21,1,7,1,8012,1,12,26,7
m_delv_zeta,LULESH_OMP.cc,2347,cd5c712388ab0,25,21,67,23,1,23472,1,16,29,22
m_x,LULESH_OMP.cc,961,cd5c71387c3d8,26,48,65,5,1,7414,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5c71391baf5,26,47,64,9,1,10734,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd5c713efd1aa,26,22,67,2,0,2331,0,0,0,0
m_nodelist,LULESH_OMP.cc,1450,cd5c714a908cf,26,21,2,6,0,56200,1,17,27,6
m_yd,LULESH_OMP.cc,1763,cd5c7159f0d64,26,44,1,18,0,21030,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c715ae6734,26,42,68,16,0,17558,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c715bf611c,26,21,67,11,1,13268,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5c715c78b28,26,21,67,4,0,5709,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd5c715c83267,26,24,65,16,0,16660,1,20,8,16
m_x,LULESH_OMP.cc,2035,cd5c715d76762,26,21,67,7,1,7977,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c715f1ee26,26,42,68,12,0,14720,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c715f4d423,26,236,1,9,1,10366,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c715f6c818,26,21,65,9,1,10340,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71612661e,26,21,3,30,0,34515,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c7162bf959,26,21,67,9,1,11763,0,0,0,0
m_z,LULESH_OMP.cc,2157,cd5c716671db6,26,22,3,18,0,19863,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd5c7166dfe0a,26,22,3,30,0,31085,1,13,11,30
m_delx_xi,LULESH_OMP.cc,2379,cd5c716aaeff7,26,21,3,24,0,24819,1,19,7,24
m_delv_zeta,LULESH_OMP.cc,2353,cd5c716c1d4f4,26,21,3,22,0,24157,1,29,18,23
m_delx_eta,LULESH_OMP.cc,2380,cd5c716dbbd18,26,31,67,11,1,12176,1,16,28,11
m_fz,LULESH_OMP.cc,1704,cd5c719a43d3b,27,31,65,4,0,5166,0,0,0,0
m_zd,LULESH_OMP.cc,1764,cd5c71a34b6df,27,25,65,4,0,4766,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71a3a51d7,27,34,3,26,0,28349,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71a513855,27,47,4,18,0,19790,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71a545395,27,21,3,2,0,2356,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c71a61f991,27,21,3,0,0,1338,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c71a63bec2,27,21,3,23,1,26396,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5c71a7324d1,27,21,67,30,0,34143,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71aa03494,27,220,67,20,0,23606,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71aa3d478,27,21,67,21,1,23603,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5c71abe0254,27,21,67,10,0,12757,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd5c71af9a81f,27,21,67,22,0,24190,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd5c71b05b3b6,27,21,67,3,1,3725,0,0,0,0
m_yd,LULESH_OMP.cc,2180,cd5c71b09bbca,27,44,64,26,0,29982,0,0,0,0
